price,commercial_type,furnishing_sell,size,ward,district
7000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,48.0,Phường 12,Quận Tân Bình
12980000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,69.6,Phường Tây Thạnh,Quận Tân Phú
50000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,35.0,Phường 11,Quận 11
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Xã Tân Hiệp,Huyện Hóc Môn
60000000.0,Văn phòng,Hoàn thiện cơ bản,20.0,Phường Đa Kao,Quận 1
5200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
5700000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
2300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 2,Quận 3
100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường Tây Thạnh,Quận Tân Phú
55000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 11,Quận Bình Thạnh
13000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,55.0,Phường 3,Quận Bình Thạnh
6800000000.0,Shophouse,Hoàn thiện cơ bản,80.0,Phường Bình Hưng Hoà B,Quận Bình Tân
1500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 2,Quận 8
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,15.0,Phường 10,Quận Tân Bình
300000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,100.0,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức
16000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,400.0,Xã Bà Điểm,Huyện Hóc Môn
4000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,25.6,Phường 8,Quận Tân Bình
9400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,241.0,Xã Xuân Thới Đông,Huyện Hóc Môn
4200000000.0,Shophouse,Hoàn thiện cơ bản,75.0,Phường 10,Quận 6
2300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 1,Quận 3
90000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường 17,Quận Gò Vấp
14000000000.0,Shophouse,Hoàn thiện cơ bản,160.0,Phường 10,Quận 6
30000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,35.0,Phường Thạnh Lộc,Quận 12
2300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 1,Quận 3
1000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường 12,Quận Tân Bình
130000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,80.0,Phường 11,Quận Bình Thạnh
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,84.0,Phường Hiệp Tân,Quận Tân Phú
150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 12,Quận Tân Bình
7000000000.0,Shophouse,Hoàn thiện cơ bản,67.0,Phường Phú Thuận,Quận 7
12000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,80.0,Phường Bình Trị Đông B,Quận Bình Tân
320000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,80.0,Phường Bến Nghé,Quận 1
80000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường Bình Hưng Hoà A,Quận Bình Tân
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường Sơn Kỳ,Quận Tân Phú
130000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,150.0,Phường Tân Kiểng,Quận 7
8000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,364.0,Xã Lê Minh Xuân,Huyện Bình Chánh
45000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,92.0,Phường Tân Phú (Quận 9 cũ),Thành phố Thủ Đức
36000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,468.0,Phường Bình Trị Đông,Quận Bình Tân
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Bình Hưng Hoà B,Quận Bình Tân
12600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,154.9,Phường Long Trường (Quận 9 cũ),Thành phố Thủ Đức
5000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 3,Quận Gò Vấp
1000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,80.0,Phường 2,Quận Phú Nhuận
145000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,40.0,Phường 19,Quận Bình Thạnh
25000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,260.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
90000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,80.0,Phường Bình Trị Đông A,Quận Bình Tân
7500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,16.0,Phường 4,Quận Tân Bình
17000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
1000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,100.0,Phường 10,Quận Phú Nhuận
50000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,30.0,Phường Bến Nghé,Quận 1
4400000000.0,Shophouse,Bàn giao thô,80.0,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức
2000000.0,Shophouse,Hoàn thiện cơ bản,70.0,Phường 7,Quận 8
15500000000.0,Mặt bằng kinh doanh,Bàn giao thô,215.0,Phường Tăng Nhơn Phú B (Quận 9 cũ),Thành phố Thủ Đức
15000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,63.0,Phường Tân Thới Hòa,Quận Tân Phú
70000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường 13,Quận 10
1000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,500.0,Phường Hiệp Tân,Quận Tân Phú
18000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,126.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
20000000000.0,Officetel,Hoàn thiện cơ bản,152.0,Xã Phước Kiển,Huyện Nhà Bè
22000000000.0,Mặt bằng kinh doanh,Bàn giao thô,167.0,Phường Bình Hưng Hoà A,Quận Bình Tân
20000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,285.0,Phường Phước Long A (Quận 9 cũ),Thành phố Thủ Đức
130000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,40.0,Phường Linh Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
6000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,28.0,Phường 11,Quận 5
7500000000.0,,Nội thất đầy đủ,75.0,Phường 11,Quận Gò Vấp
7300000000.0,,Hoàn thiện cơ bản,84.0,Phường Phú Hữu (Quận 9 cũ),Thành phố Thủ Đức
6380000000.0,,Nội thất đầy đủ,75.0,Phường 15,Quận Tân Bình
8000000000.0,,Hoàn thiện cơ bản,120.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
15600000000.0,,Hoàn thiện cơ bản,149.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
775000000.0,,Hoàn thiện cơ bản,118.0,Xã Tân Hiệp,Huyện Hóc Môn
9990000000.0,,Nội thất cao cấp,67.0,Phường 11,Quận Gò Vấp
9990000000.0,,Nội thất cao cấp,67.0,Phường 11,Quận Gò Vấp
19000000000.0,,Hoàn thiện cơ bản,160.0,Phường 25,Quận Bình Thạnh
4000000000.0,,Hoàn thiện cơ bản,45.0,Phường 10,Quận Gò Vấp
5000000000.0,,Hoàn thiện cơ bản,45.0,Phường 17,Quận Bình Thạnh
2850000000.0,,Hoàn thiện cơ bản,40.0,Phường Tân Thới Nhất,Quận 12
4000000000.0,,Hoàn thiện cơ bản,82.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
4000000000.0,,Hoàn thiện cơ bản,82.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
6000000000.0,,Nội thất đầy đủ,45.0,Phường 13,Quận Phú Nhuận
3990000000.0,,Hoàn thiện cơ bản,58.0,Phường Bình Trị Đông,Quận Bình Tân
3990000000.0,,Hoàn thiện cơ bản,58.0,Phường Bình Trị Đông,Quận Bình Tân
3990000000.0,,Hoàn thiện cơ bản,58.0,Phường Bình Trị Đông,Quận Bình Tân
3400000000.0,,Hoàn thiện cơ bản,40.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
3400000000.0,,Hoàn thiện cơ bản,93.8,Xã Thới Tam Thôn,Huyện Hóc Môn
3400000000.0,,Hoàn thiện cơ bản,40.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
5900000000.0,,Nội thất cao cấp,45.0,Phường 9,Quận Gò Vấp
5800000000.0,,Nội thất cao cấp,45.0,Phường 28,Quận Bình Thạnh
2850000000.0,,Hoàn thiện cơ bản,28.0,Phường 12,Quận Tân Bình
6000000000.0,,Hoàn thiện cơ bản,42.0,Phường 11,Quận 6
2450000000.0,,Hoàn thiện cơ bản,28.0,Phường Phước Long A (Quận 9 cũ),Thành phố Thủ Đức
